# RA                   DEC                  Z            
  194.6289817123498    28.23362866973418    0.024293859  
  194.5232526483879    28.242593570756014   0.023988415  
  194.63295396218513   28.049613278311973   0.019031119  
  194.60635532891774   28.128956258115213   0.027363164  
  194.68395364805963   28.048977735663605   0.029591098  
  194.55753272783255   28.182565912238054   0.023951326  
  194.71174598520574   28.00699391947702    0.024904156  
  194.87843720847243   27.884223046606916   0.01570999   
  194.82646450190538   27.715753686920447   0.022256613  
  194.78120418362562   27.76777896131907    0.021219732  
  194.83409705120667   27.88601136639908    0.02162358   
  194.76932724865426   27.91099893220091    0.021361906  
  194.85246486380834   27.517351026251756   0.019651787  
  194.7503055689105    27.96751158251754    0.027745904  
  194.78311299924897   27.85496215698723    0.021926979  
  194.8272061550681    27.593583557479455   0.017443078  
  194.70305042950014   27.810439167161803   0.019744433  
  194.72107506354928   27.813428098999395   0.018420326  
  194.73586911427802   27.82199116551349    0.029046575  
  194.85894078794655   28.287563593858685   0.026678625  
  194.75753360504592   28.225334598992767   0.026753558  
  194.75865051247723   28.115684227170494   0.031410206  
  194.83280228981704   28.084314623031673   0.015276876  
  194.88663289913546   27.983618207938413   0.01942776   
  194.86080379961905   27.998476516670006   0.022243828  
  194.83921792934612   27.973579877648973   0.020205995  
  194.8748451061962    27.956454507898528   0.022667395  
  194.93423824904028   27.867675838991303   0.020809375  
  195.00403748660312   27.94545607930796    0.022819694  
  194.89875636827074   27.959279163229645   0.023908675  
  194.8777109787454    27.79142454549308    0.025911758  
  194.95909245221034   27.912660138775756   0.024171153  
  194.91587818691744   27.576489111581683   0.016713664  
  194.98605309429126   27.930053313321725   0.025707055  
  194.917101606365     27.85493574212548    0.012671869  
  194.97861025423484   27.796003206571186   0.02750633   
  195.03360207694217   27.773307211524465   0.028924856  
  194.94290531262553   27.74629661440962    0.03240589   
  194.88289414537616   27.86129632546303    0.015546774  
  194.9221637534823    27.659821416413603   0.022514869  
  195.02605761233465   27.68530140634771    0.02516739   
  195.07868234654714   28.00930409864838    0.020682251  
  195.07645388802158   28.059287047341044   0.03324928   
  195.03384152977895   27.976953879996127   0.021501748  
  195.03330623138726   28.078579671652655   0.024140697  
  195.05598599162474   28.053311548541238   0.027161343  
  194.96443387790484   28.073510262416047   0.024989558  
  194.96569717945317   28.098558978382446   0.025510898  
  194.99003059532257   28.065090141662743   0.019484237  
  195.02246696233885   28.024439120846512   0.019691065  
  195.0772856727367    28.097164286764325   0.026080001  
  195.0433883757559    27.595005624790108   0.018655907  
  195.0840386681378    27.843508331378075   0.026247734  
  195.18910768398422   27.83550827679545    0.029272929  
  195.10490986318143   27.55225320037853    0.0242378    
  195.14763316059063   27.942753323791596   0.023250094  
  195.13548040635357   27.76614281039923    0.022255117  
  195.1152334423502    27.625203869376133   0.01959315   
  195.2128773151031    27.74298957150853    0.027133662  
  195.178487525648     27.963097797417788   0.028093284  
  195.77472609596796   26.53111665429479    0.019131178  
  195.63647673828152   27.295563430428487   0.02537541   
  196.34879800142576   27.101647637541955   0.024099933  
  196.11058836945858   27.304320397367118   0.018372238  
  195.52300674006827   27.297277656620402   0.024279727  
  196.43821761268194   27.315426622853927   0.02112645   
  195.81891406705896   27.33207575210332    0.035755992  
  195.04361172137683   26.461104242668927   0.022114623  
  195.27835309731182   26.809484514144074   0.022925919  
  195.1119059641975    27.515606091589813   0.025951065  
  195.14871559720478   27.57421394206934    0.016995316  
  195.07959220680183   27.55371688842905    0.019641113  
  195.41902041657733   27.548933936187463   0.02167638   
  194.84464438746411   26.026217652753374   0.020223344  
  194.87715132696022   26.435286892097263   0.02100701   
  194.78431052243045   26.377736018302002   0.0033734876 
  194.7575987481871    26.815645544122127   0.023864675  
  194.84208467585972   26.797092823806896   0.021510988  
  194.8195028530372    27.10613555526732    0.027953327  
  194.90564566007805   27.336057251081797   0.0232575    
  194.9552575460769    26.974310641496018   0.023506401  
  194.74209030133193   27.594691513795812   0.02004855   
  194.8268883820462    27.51352421803693    0.020151183  
  194.79292984718202   27.6198425981271     0.019145599  
  194.77208547087332   27.644437346910518   0.018125566  
  194.50991336598923   26.859506665915532   0.024524312  
  194.53142618328775   26.326838722069326   0.019020393  
  194.42932289238357   26.852378761841774   0.021253854  
  194.5385291112176    26.664144594725236   0.024336874  
  194.5294891607285    26.787100306895827   0.024038576  
  194.51319860140643   26.915978581742035   0.027379766  
  194.52013167020888   26.37058334281864    0.02317124   
  194.66644001144243   26.759554436176384   0.024853872  
  194.58449613622972   26.920649686070394   0.023053918  
  194.55011152201115   27.127653457743673   0.03877467   
  194.56489607078703   27.08722812397094    0.025749454  
  194.6055104877886    27.199994987369838   0.026831415  
  194.66086195809996   27.013400636471808   0.023404643  
  194.57765858844905   27.31081717001759    0.024721801  
  194.63359795534637   27.456323477809555   0.023419783  
  194.63808111803658   27.36436366195415    0.023227474  
  194.64729129328168   27.264753805086396   0.024539573  
  194.58556641062827   27.429403769598387   0.025156071  
  194.46146898507038   27.49086958016924    0.024522498  
  194.54861083639798   27.542518536978367   0.023748994  
  194.39453990364362   27.310307115760203   0.024846938  
  194.4606895582712    27.64371229947566    0.022719234  
  194.5146667349595    27.68244257021448    0.024126416  
  194.4902071280353    27.44331869981013    0.025681997  
  194.3993752266276    27.493232328345233   0.024387201  
  194.52527333546243   27.41891671274021    0.019220194  
  194.4543953162493    27.06763569647379    0.039381005  
  194.50316717120438   27.453976385756278   0.025615491  
  194.33954595552714   27.02299331297097    0.0267178    
  194.3552079270606    27.404571059139787   0.016175142  
  194.34822368982833   27.549936309664027   0.020139724  
  194.20692598511963   27.093912747940674   0.023081107  
  194.19580062741332   27.056868453421842   0.021674046  
  194.2571051886766    27.372103734876543   0.023358693  
  194.3455067646292    27.492972236351868   0.027485255  
  194.26808480558128   27.525948500760713   0.02770373   
  194.35883135866808   27.65935852514387    0.016860437  
  194.33164016376878   27.61374247050477    0.025896214  
  194.26767960329724   27.73008140655393    0.029639252  
  194.37744902995777   27.543043870218973   0.025522286  
  194.21785049145376   26.487718578504293   0.025364181  
  194.0366563274012    26.316794188733024   0.04518884   
  194.32910200167905   26.93762617958916    0.025561152  
  194.11607017574414   26.987424374379106   0.021495556  
  194.31253032333012   26.46632956402738    0.02158196   
  194.1501169926888    26.90477186156548    0.026334286  
  194.18000753557575   26.74197951868354    0.023175372  
  194.14433258002106   26.45517212148551    0.045314137  
  194.0973310398517    27.544058047208356   0.024464782  
  193.86070623362      27.604054673798682   0.022615528  
  193.85180517575267   27.280439766698105   0.021740342  
  193.942151948541     27.363837455434936   0.040350627  
  194.06953099053592   27.445977575939004   0.021360243  
  194.1705506803038    27.447753352271405   0.024454862  
  194.14432117905162   27.227543063170152   0.023982897  
  194.0174556953422    27.285489242761933   0.02235919   
  194.0824756339812    27.75104112121456    0.022975266  
  194.10959869090456   27.727260211507478   0.022763385  
  194.00794972601804   27.66461261744239    0.02067146   
  193.93448848480782   27.71658638453427    0.023879517  
  194.0254284021503    27.677466877411227   0.016483258  
  194.14978106164085   27.718817937230327   0.022423854  
  193.98461180248222   27.609811674144606   0.022739213  
  194.0268565103644    27.648023025495107   0.02536332   
  194.16022144196185   27.570951848314767   0.025371607  
  193.92618763453902   26.328166814786936   0.035558548  
  193.77132053092853   26.72414406703887    0.022153558  
  193.65341923034336   26.9348666466257     0.019777829  
  193.71965482141147   26.575920532153248   0.02005461   
  193.69884616038772   27.34022773505583    0.040101983  
  193.67517804216314   27.638911748665713   0.028734358  
  193.7298503422353    27.41273872080533    0.026155142  
  193.71394092085043   27.49446118069904    0.023394998  
  193.83722018661595   27.66912245020922    0.02370185   
  193.56679889761566   27.30373498305858    0.021476107  
  193.75192201453288   27.193846274305116   0.024833594  
  193.85439082720947   27.79804627806677    0.024572557  
  193.59482961750095   27.7444950641793     0.023752522  
  193.4962959754184    26.444013336965504   0.023604382  
  193.4758718287792    26.96638104532401    0.02062782   
  193.59535884419918   26.799437639777512   0.022587577  
  193.31713169582102   27.094422451973667   0.020542517  
  193.398232181117     27.758771926640474   0.02495303   
  193.30211666454997   27.323042280778083   0.02212873   
  193.53040528668507   27.2164648619619     0.027238512  
  193.37960837643448   27.463336752730974   0.028504863  
  193.37621855204546   27.675221004415352   0.019772088  
  193.43528228963805   27.821572151961686   0.016399072  
  193.43367920984429   27.780847809442378   0.022182364  
  193.44441949348217   27.385951194859306   0.027661616  
  193.26685995437447   27.464531688459843   0.022880102  
  194.27722883963887   28.296589935820062   0.022509389  
  194.03974988253734   28.31089209465208    0.026385242  
  194.4012800925476    28.233426283897895   0.022750653  
  194.3911848576633    28.482246875651533   0.020874398  
  194.04575695321      28.163192612851102   0.028998628  
  194.36847226403435   28.176457858099198   0.027249532  
  194.1994328925983    28.19214407538405    0.019412806  
  193.999797112631     28.18696626814136    0.018674951  
  194.44462286391084   28.140816170154967   0.021385685  
  194.1681412345459    28.21785118913275    0.027722895  
  193.77081620038226   28.062528738115812   0.020907264  
  194.08494458109706   28.050825655713844   0.025368627  
  193.58138225603207   28.09132144210295    0.022492664  
  193.5698911266651    28.076591521312167   0.02280963   
  194.1109547706432    27.8306498998765     0.020910725  
  193.8333469020751    27.866680635144625   0.023259519  
  193.82964852910254   27.92505129918374    0.021538818  
  194.11860182635021   28.08254325974523    0.023268314  
  193.93908845053036   27.796250742822153   0.022936689  
  194.45277689415417   28.180460439049785   0.024112927  
  194.58306849460544   28.32491002318282    0.027299732  
  194.63459463827465   28.377993462325172   0.019619642  
  194.45736721971915   28.62427494387443    0.024999633  
  194.59233456564303   28.152159076495106   0.02227376   
  194.72266877676748   28.126099248017898   0.023377437  
  194.76624872612706   28.12372664530856    0.026451703  
  194.81226486821984   28.251050315317897   0.024801884  
  194.40184284257617   28.077050506368003   0.022486404  
  194.34059992409425   27.88043887532022    0.02480892   
  194.38013002199654   28.018440862745145   0.023514666  
  194.51192505550836   27.97838348993668    0.021901108  
  194.221426981916     27.929508245343875   0.020409688  
  194.44233811868418   27.75704919133228    0.020448668  
  194.4471090681158    27.833320563115464   0.020187674  
  194.32626128181016   27.747393226795175   0.022876417  
  194.54633146794026   27.86028049244562    0.023359371  
  194.4714238166958    27.707321165188777   0.021513019  
  194.93393072696716   28.17632559133509    0.02771238   
  194.94902887700545   28.097911752995824   0.021264061  
  194.91972035640765   28.14463761404396    0.025647528  
  195.04640927849965   28.065242435666267   0.024544349  
  194.83419876460408   28.197928711182428   0.031563412  
  194.88101093109674   28.04661127214341    0.023075432  
  194.97956108946278   28.128379785804512   0.025233487  
  194.95954123062126   28.144393821136738   0.022604195  
  194.9833907827499    28.034720750546178   0.027188223  
  194.65038251187224   27.872997953823077   0.023667762  
  194.5799230885794    27.76209062647391    0.01818292   
  194.68939668966905   27.879971725147225   0.028238902  
  194.6407689910051    27.836759646495572   0.015033995  
  194.6128086656082    27.70658268816859    0.023356417  
  194.56889861734118   27.802578899457615   0.018994287  
  194.57250788708052   28.040085582995193   0.020654406  
  195.12819451669688   28.346387855512194   0.019865545  
  195.03639304322027   28.159867985518154   0.024889804  
  195.1257710850642    28.16003906004945    0.023583354  
  195.14822720814865   28.146138364502804   0.018218566  
  195.17164991856583   28.04513421791693    0.028769678  
  195.09249466456205   28.24711401154227    0.025081607  
  195.13530920369044   28.25602954686279    0.020956388  
  195.09224383509826   28.047013605438163   0.027271066  
  195.18430019644805   28.33729976987171    0.026408281  
  194.70063923167828   28.01873123775586    0.023617312  
  194.78781605922816   27.897565366410877   0.026150864  
  194.74781472846      27.934545622532177   0.019176848  
  194.78944362140604   28.04092936106703    0.024045182  
  194.71705534194962   27.785058947738097   0.018856576  
  194.71150499718397   27.995574783202464   0.022354849  
  194.77510194193306   27.996705187434138   0.025574807  
  194.79017488274178   27.867394029928185   0.023057714  
  194.73313335093997   27.833447503723864   0.025102785  
  194.69750036779968   27.67472028011637    0.027962193  
  194.6897429685832    27.753905432910614   0.022095658  
  194.78417858000182   27.78412870877327    0.023447772  
  194.74014653690912   27.78544841333118    0.023147091  
  194.89702721488084   27.863626865594963   0.020987267  
  194.85386049489222   27.738858369077906   0.020117462  
  194.7981235599034    28.00925260869403    0.022995003  
  194.87253486900485   27.85012977200286    0.022644509  
  194.90762337857862   27.776825889325117   0.022693403  
  194.8837049111609    27.72049940080082    0.025611266  
  194.90406087386674   27.825805362302585   0.020867433  
  194.8637801011321    27.785040893295626   0.02195326   
  194.94219004433063   27.85723179162507    0.026988715  
  195.0340723688188    27.975717004890118   0.020372698  
  195.0236024070561    27.926490144030133   0.026532665  
  194.9362324663664    27.88978132218151    0.022706572  
  194.9968590236625    27.809222290015512   0.021925995  
  195.00635929193976   27.731221478674755   0.026915012  
  195.02620971373221   27.775766854049348   0.020607872  
  194.94643965094426   27.710302636684155   0.02798339   
  194.98381997652857   27.746319380776182   0.029759407  
  194.95877161535267   27.92485564764943    0.032797415  
  195.32941499904277   28.12815517089849    0.022709498  
  195.203354249913     28.158353653288394   0.01936991   
  195.2269161831228    28.00762818951506    0.016622514  
  195.2893139923328    28.03311193329372    0.02342906   
  195.32433293315373   28.097089356244403   0.026822176  
  195.18601890866344   28.100648413423645   0.022008903  
  195.3069189671846    28.083132316549673   0.019374229  
  195.27357415835073   28.06205337634221    0.024794655  
  195.07831026798476   27.937137256004533   0.017615974  
  195.05679754511038   27.86718553238286    0.024684008  
  195.11652679045798   27.955988005659947   0.023361955  
  195.09028699650548   27.898562335675187   0.016258975  
  195.1390542247328    27.82422875153708    0.027345829  
  195.14031561089965   27.637739130626354   0.024964482  
  195.0731508146472    27.78441335646804    0.0232499    
  195.09325257409685   27.62355451447893    0.02535635   
  195.07739260107095   27.81552281413516    0.01788985   
  195.1247075770771    27.770247701600724   0.027876755  
  195.39685162439588   28.14705497461733    0.017592344  
  195.43033949312806   28.297827047864946   0.025659276  
  195.54285440351435   28.19182886210921    0.01913729   
  195.40555460497708   28.015777107134817   0.023835106  
  195.36310984951476   27.99918731468282    0.025495004  
  195.44591238837043   28.095015326635327   0.019352213  
  195.41298922128775   28.24580787770684    0.025338368  
  195.43406746454747   28.214372487152335   0.02610355   
  195.30677477042207   27.914275357039497   0.019513858  
  195.10341015986126   27.926633908416374   0.026529608  
  195.2700915536163    27.89175840821321    0.019355118  
  195.14347171552944   27.9347301924903     0.029232463  
  195.47389098231852   27.62444387143936    0.02621074   
  195.22822691316213   27.8420160700847     0.02362565   
  195.45158989661675   27.6039617044053     0.027453145  
  195.17815296643423   27.971259673642106   0.021255488  
  195.23317529884423   27.898447615858224   0.020077437  
  195.35885106597107   27.88599037543376    0.018251996  
  195.18836226256894   27.747011791078382   0.03112869   
  195.33330901945973   27.961006760188507   0.026265025  
  195.5006086362763    27.782709023791234   0.023740668  
  195.95811132654083   28.185783962355615   0.023235051  
  195.59024594150213   28.256014452613147   0.022721397  
  195.96165640567918   27.988379626552916   0.02117967   
  195.68499119084098   28.045356386780952   0.020763384  
  195.5896682975539    28.230780421052824   0.018575016  
  195.64497835076295   27.949095646814122   0.01928198   
  195.81771507319016   28.03043353382011    0.020317739  
  195.53397100272136   28.151047416585786   0.016370058  
  195.60430866000763   27.972164845224633   0.02742219   
  196.26375952061312   27.537041513232968   0.02170492   
  195.71975555815433   27.86660096044706    0.02738638   
  196.04687598311295   27.490443549212035   0.017770236  
  197.92185448035488   26.389701432474677   0.03805693   
  197.7192132231033    26.627614559498994   0.050310485  
  197.2506481498551    25.813527515215913   0.035622127  
  197.00443394580765   26.120053785210512   0.035728842  
  197.00691531837347   26.765386019849476   0.03406388   
  196.454562051831     26.431001246601756   0.019873768  
  196.54145838177485   26.732364447539098   0.04501156   
  196.0707818463731    26.475356075688392   0.0250564    
  196.36605964387115   26.495302092592652   0.03777719   
  196.21816921948178   26.91908855147231    0.023112983  
  196.11763099807638   26.671957665752508   0.035952486  
  195.8922575055116    26.755513477546156   0.03390867   
  195.87114451037652   26.550519410971056   0.02210015   
  195.9477653442023    26.599342815585306   0.03590936   
  195.8803992214517    26.463759974471667   0.035883527  
  196.41301521433894   26.10652654149565    0.02108971   
  196.53272789142113   26.322531892395176   0.035923727  
  195.64830770779284   26.662255940150267   0.024654785  
  196.212733946263     25.839329564057373   0.024239417  
  196.06174973704546   26.11619005687022    0.024851212  
  196.31675350303885   25.957620177543998   0.021737713  
  195.33366020940554   26.886797337868952   0.02694282   
  195.34066365384288   26.796535281986664   0.02836098   
  195.82258005289086   26.06009746674203    0.024890566  
  195.5740424833045    26.142546824394287   0.02153035   
  195.09047786118484   26.906014953421206   0.03912035   
  195.3004561780416    26.39979604364286    0.05207598   
  195.1214638248606    26.67535685449297    0.02395533   
  195.4899141612317    28.00583298221598    0.025748836  
  195.45926055865883   27.893573417820775   0.025180956  
  195.65865747720107   28.11368220603351    0.024884114  
  195.390969267963     27.911162528280954   0.021892114  
  195.33049081994236   27.86046824517891    0.027410848  
  195.36864289932018   27.926554865194863   0.025105279  
  195.3233293526147    27.809074698523126   0.02435044   
  195.27429450232432   27.70877402241249    0.029125603  
  195.23004401312502   27.12157021727359    0.021482239  
  195.2967754826156    27.742525314886283   0.0245768    
  195.24324646082076   27.652096913340774   0.017373847  
  195.30122392248117   27.60447429324054    0.02519144   
  195.29469059643816   27.246534045797798   0.02061296   
  195.09966775720642   27.28695358561621    0.024241697  
  195.13983388958144   27.504158873401984   0.018608214  
  195.0652013936077    27.256641341804606   0.023783494  
  195.11612631308552   27.27178939914894    0.025870938  
  195.2757924175189    27.39781802379339    0.02706441   
  195.855551436632     28.014012925436      0.026543755  
  195.83982242843928   28.309052890277265   0.01842575   
  195.74767651934945   28.275376985017093   0.02390798   
  195.8801531255271    28.092326618970144   0.021117032  
  195.75365664373317   28.032492706793114   0.017937066  
  195.84487348928658   27.935959494783223   0.020096974  
  195.8026266315265    28.172500380492657   0.024254324  
  195.3133927823888    27.66922728056521    0.023558246  
  195.4286391274598    27.74756284697866    0.0354218    
  195.44685896902902   27.62177090567602    0.025981246  
  195.50435320784902   27.652985195512557   0.02364652   
  195.4021725929308    27.707960940115104   0.026390376  
  195.44991332693328   27.354796032113935   0.020199576  
  195.45119715032305   27.72849839689099    0.018286308  
  195.9604100794571    28.054423964549933   0.020979585  
  195.90238322502876   28.097920036430317   0.02058619   
  196.03318901004562   27.964970661247005   0.019804362  
  196.01982759726232   27.850559696598356   0.021286083  
  195.94281299878958   27.986932655292925   0.020610882  
  195.9743011180111    27.82197638021487    0.016551208  
  195.9372817239151    28.084246861507772   0.018766364  
  195.89987908650528   28.166949707925284   0.022077585  
  196.04227894261322   28.24798545777784    0.019800453  
  195.89042151017608   28.239460969762256   0.027407799  
  195.64657062736526   27.43944884971196    0.018060662  
  195.59320709362413   27.187772914230184   0.035737548  
  195.51809783564934   27.699581918697376   0.02337415   
  195.63574140807884   27.393507706244424   0.018202825  
  195.5390636994395    27.589350017435805   0.021532213  
  195.53291032627567   27.648311135755346   0.023011964  
  195.6556499752875    27.17613342861712    0.01829657   
  196.30214501701255   28.15242050743914    0.021728735  
  196.47288323172268   28.112423172626823   0.024611091  
  196.18056751627503   28.251581451592248   0.021903358  
  196.48725323471558   28.12881427756539    0.051656738  
  196.15378535516354   28.250531578109733   0.018742973  
  196.4714559244327    27.795740660956852   0.026011894  
  196.45358657048897   28.106518546991975   0.024408393  
  196.2057234605251    28.26947313106984    0.022707265  
  196.17365854550695   28.22755362838432    0.024034804  
  195.80696230876404   27.369074191218967   0.021271339  
  195.84756335237202   27.306968016243705   0.018555366  
  196.0578306642059    27.560078249633808   0.023136051  
  196.06860811830657   27.506382385470562   0.023532547  
  195.77167915009042   27.78412805579128    0.02558243   
  196.26686150215872   27.643472939238748   0.03624834   
  196.30375808696627   27.630538886917034   0.035661843  
  196.28528390281573   27.512812284252412   0.023877982  
  196.3016429562922    27.569756672710582   0.022962827  
  196.44823335651546   27.734201751304415   0.008435146  
  196.6614587874222    27.544410220547576   0.02426531   
  196.54619841086208   27.70015369365961    0.022372365  
  196.57586782616715   27.25504458245398    0.025314996  
  196.65170545950267   27.87294444934027    0.020937894  
  196.84684143642122   27.865513164597093   0.02053636   
  196.67135704632162   27.884136963749505   0.023517447  
  196.6544046880137    28.234751602411766   0.021331726  
  196.78426004820005   28.080534203826698   0.016453618  
  196.90673657931012   27.499136547761633   0.022145227  
  197.0587633420238    27.51585246777328    0.024439191  
  196.92979595322748   27.509652349141422   0.025280505  
  197.0107913309737    27.311215435130137   0.019592488  
  197.11049853381485   28.135441050141583   0.022128263  
  197.03792854948537   27.826601544211442   0.023063406  
  197.0032451323639    28.081247401124315   0.019158036  
  197.12557944359517   27.87926679006848    0.02037633   
  197.24497988092892   27.613970302698352   0.024686273  
  197.72200157503613   28.087575788523573   0.03453726   
  197.34532582383207   28.321280414726946   0.019138573  
  197.70981466729185   27.15087356729685    0.03429585   
  197.80391858451307   26.81335173811355    0.021207085  
  197.4064550936568    26.159032363871834   0.021183116  
  197.6989259120311    26.18398496779097    0.03431349   
  197.38305013544408   26.400826288254727   0.045476396  
  197.87953816926222   28.06720964646049    0.038565822  
  197.82888677744822   27.96679643624562    0.024420185  
  197.97211831677993   27.593734730626103   0.020526128  
  197.85675342872668   27.230740006539705   0.034281366  
  192.38282075278468   25.996366699588393   0.0350571    
  192.39219980285156   25.475608846388155   0.015180479  
  192.16574870619505   25.066808790985796   0.04685098   
  192.97687854449055   26.06688182461506    0.0458363    
  192.67157326541582   25.64051104913087    0.046220988  
  192.52507985672068   25.022221012849855   0.021508593  
  192.71666326482148   25.259150949547067   0.014546935  
  193.29281961279287   25.279178840491486   0.0036009336 
  193.5123840257123    25.760734790384777   0.024334187  
  193.96812059775073   25.18290699329524    0.022945315  
  193.81998470032488   25.95694372903754    0.0316252    
  195.1234974334091    25.623071692258495   0.04515605   
  195.14120670143748   25.63398400332527    0.045026965  
  194.80260897694606   25.004021184516017   0.025867762  
  195.77419860616124   25.47536794437552    0.024296343  
  195.66410387813912   25.383628127311066   0.024157692  
  195.22828002831506   25.026911045452934   0.036994953  
  196.21975505623948   25.559492734218274   0.035304025  
  196.03054870187663   25.724967171687283   0.024227362  
  196.36182728859544   25.191048364270458   0.02370975   
  196.56300917795457   25.46055879539521    0.024156649  
  196.43599632393685   25.38512360569664    0.024559127  
  196.49461442719934   25.465701249370383   0.021773018  
  196.8797098146484    25.504978050098206   0.025628373  
  196.60819260429582   25.23806523047178    0.024903271  
  196.65170317978175   25.429700637526892   0.023964232  
  197.13863490493378   25.46723479979608    0.03843277   
  197.8814716081902    25.61722308272409    0.03787933   
  197.69582858076353   25.078939863272648   0.023475684  
  192.0211875181246    26.646014562319255   0.02242555   
  192.3862530474269    25.989333387128426   0.035898224  
  192.39258622407144   25.470108915685262   0.0146234725 
  192.40370479556915   28.329139629949392   0.050001334  
  192.41843149935244   25.772090411971647   0.0043096547 
  192.61069988589625   25.50061306468493    0.004022789  
  192.61276838169576   28.35304506072407    0.0017078507 
  192.824891097428     29.543636843319884   0.045701686  
  192.9398284098017    25.774469437495878   0.003969419  
  193.06732468114316   27.53308630835871    0.0018612905 
  193.14579624205263   27.45934546688654    0.024833884  
  193.21922085409238   29.716565289874694   0.02849976   
  193.4058011040791    27.615156904688362   0.023593025  
  193.52502882561507   27.152747182139642   0.0012475316 
  193.57923540658535   27.06802089860087    0.02790268   
  193.62256135271508   26.303954999987067   0.0020947857 
  193.66923774986822   28.938659048093044   0.008310425  
  193.6886908880636    28.924900712754773   0.007828761  
  193.88495824029957   27.525111041482404   0.023829855  
  193.9066271790286    27.341390751153362   0.02112131   
  193.97253289486483   29.065896909422086   0.032899477  
  194.0492026918404    28.91682592046412    0.023499627  
  194.05061794471627   27.74548133700951    0.023065992  
  194.09710251809815   27.431001502243994   0.026401639  
  194.11596355428688   27.175046471419286   0.029300315  
  194.11741441704822   27.48317534858836    0.027999412  
  194.14797500292138   27.24178495579619    0.018699631  
  194.15449190468618   26.74210508594667    0.020300742  
  194.17473966853692   27.060786750508836   0.025000667  
  194.18134943966277   27.03475430357825    0.018716777  
  194.1807580845421    27.087991517875505   0.016898382  
  194.19588238085953   27.45781941983848    0.024300182  
  194.23282112008383   27.11990938766741    0.018299354  
  194.24637093211908   30.702541917973754   0.05165248   
  194.25337817718975   26.921176616616577   0.022699071  
  194.25944399015503   30.706414322727014   0.053573865  
  194.25993527583927   27.411442692283646   0.024800528  
  194.27427724400937   27.088697715521203   0.025100736  
  194.28007405631587   29.06275476264296    0.025307547  
  194.28613017670497   27.17370498246268    0.020000534  
  194.2880994510711    27.029073357932493   0.023399558  
  194.30719126329834   27.224474173362548   0.02289921   
  194.3646803538304    27.101502208874013   0.018599562  
  194.3681531472579    27.97534564388505    0.03718578   
  194.40226188565134   27.031369843862155   0.024525953  
  194.41077655442945   27.455042424903155   0.025310881  
  194.4181378317508    27.54136995607481    0.024036665  
  194.41999749624287   27.12702538926743    0.018699631  
  194.4211434612263    27.534827534799952   0.021698378  
  194.4324425243187    27.461498282961685   0.023999974  
  194.43743019461775   27.155479406901094   0.02398663   
  194.47944591613876   26.83011142365165    0.027499067  
  194.48230609258513   27.00041080874943    0.03960079   
  194.4915897120161    27.35080125526072    0.028900037  
  194.49253133493391   27.675047574459366   0.017648904  
  194.49431903871707   26.93923736028272    0.025477665  
  194.49999608178268   27.39211088123297    0.02460039   
  194.49957964545996   27.85249046225216    0.023919918  
  194.52334812179566   27.38266428685269    0.024300182  
  194.5420700587861    26.77663428403945    0.022498932  
  194.5541402078941    26.949494274719793   0.022198724  
  194.56269082343084   28.125921314201214   0.024903933  
  194.56362499960636   27.46469615051944    0.0254343    
  194.58230685878908   28.095093750644352   0.023959946  
  194.5936957477233    27.532327225393825   0.015931046  
  194.60044068344766   29.11522277707959    0.031101564  
  194.6168652239523    27.220338329375785   0.02470046   
  194.62950210760832   27.895513066028464   0.022695735  
  194.6320810056916    27.395396312082745   0.02519747   
  194.63290938199214   27.2522794579176     0.025300875  
  194.6420267199598    26.899837461522818   0.027098788  
  194.64360906365815   27.939050871577585   0.03799968   
  194.6437191679779    28.009990911161406   0.021201367  
  194.6575427364587    27.46414900137587    0.020909896  
  194.64764889265612   27.775061532513003   0.020200672  
  194.65573801686543   28.21947776528982    0.02279914   
  194.67285117444285   28.045239989622235   0.01889977   
  194.67625901498172   27.972223593507074   0.021101298  
  194.67730835301924   27.760451698656365   0.028272936  
  194.68077958983883   27.884573169177557   0.027098788  
  194.68479913066898   27.714930668369025   0.024900598  
  194.69047967223162   28.692883847717944   0.022288786  
  194.69105606059782   28.54289971313313    0.021124646  
  194.70242009502465   27.699969660850485   0.023599695  
  194.72072754774288   27.79968021173167    0.029900732  
  194.72413733611185   27.388634256314838   0.025531035  
  194.7312455753279    27.887418638839655   0.026501708  
  194.73170036490302   28.35449305320909    0.021001227  
  194.73491310435543   27.803570288242618   0.02623152   
  194.7407710672133    27.95572290292181    0.019700326  
  194.74746901932662   27.413821099818804   0.021961894  
  194.7478957289962    27.99328612474129    0.020627635  
  194.7516752691999    27.64397569500631    0.026828602  
  194.7567795771224    27.536941705096574   0.028609836  
  194.7579769807851    27.86456625892705    0.025200807  
  194.75956023203472   28.005986508640973   0.026598442  
  194.76217193597836   27.974733811145615   0.018282676  
  194.77536971811406   28.04158931909491    0.027198859  
  194.77678192778754   27.56098338063099    0.026501708  
  194.78985640756093   28.288099430543284   0.022699071  
  194.7955355102845    29.447902022553777   0.023899904  
  194.80464528416925   27.9770055976454     0.022819154  
  194.81352901460326   27.97073941925504    0.016082957  
  194.80622064675453   27.774606902947728   0.022766965  
  194.81559462442783   27.99707485360247    0.040301275  
  194.81575562669178   27.88629280678744    0.02173507   
  194.82152788839312   27.633684400950706   0.017698938  
  194.8274204418612    28.28215622570174    0.023399558  
  194.83126254204527   27.73209522275025    0.03799968   
  194.83191341218307   28.27404852267399    0.019300047  
